symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket
ETHUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-16 03:45:00+00:00,2025-11-16 09:45:00+00:00,long,0.011391247029118865,0.012191247029118866,target,24,0.2827296370472013,1,True,False,False,0.004378406562440546,0.015229253390685949,0,0,0.0,3199.29,3203.29,3194.0,3201.56,15469.03,2025-11-16 03:59:59.999000+00:00,49474102.35318,40426,7795.31,24937328.37151,0.0007092808283792148,-0.00014991567271504223,0.010995523861725498,-0.05513585067997737,0.24434876210979448,0.18622174381055168,0.5694294940796538,0.0029017104161721046,64.13648185236006,5.873435459286288,0.007122999464356157,0.007562628830943954,0.002298101550895826,,0.025095898476088396,0.7757935494860331,15.152697362969931,-0.7198248305384207,0.5800945303623191,1.0,,-0.00014990443592211022,0.7071067811865476,0.7071067811865476,6,0.0
SOLUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-16 05:00:00+00:00,2025-11-16 09:45:00+00:00,long,0.012138761396955544,0.012938761396955545,target,19,0.30639822338833483,1,True,False,False,0.000999407610982454,0.014573477695159796,0,0,0.0,141.25,142.0,141.17,141.95,192475.08,2025-11-16 05:14:59.999000+00:00,27283656.8506,25482,122098.22,17307316.6813,0.004872718938203959,0.005014311858794437,0.01805565115398351,1.3100270486642709,0.8433734939758772,0.060240963855434475,0.09638554216868832,0.005847129270870113,65.31991116941674,0.22872087162114113,0.009449800698764178,0.009497147300249583,0.0019803063623864414,0.0011022524287320756,0.03273853397514321,0.7865901375428651,0.7382104124357699,0.6465401453258085,1.3412076293279518,1.0,,0.0,0.9659258262890683,0.25881904510252074,6,0.0
BTCUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-16 05:15:00+00:00,2025-11-16 11:15:00+00:00,long,-0.004821581096440734,-0.004021581096440734,stop,24,0.15647127854559925,0,False,True,False,0.00547418441921798,0.006100133158201403,0,0,0.0,95999.9,96170.6,95860.0,95929.6,2231.21,2025-11-16 05:29:59.999000+00:00,214210072.8049,41974,1223.803,117493667.6615,-0.0007336023537512752,0.0014260196186187768,0.005451108603748219,0.7345229008894076,0.2263361236316389,0.5495814552479344,0.22408242112042664,0.0032377910467676903,57.82356392727996,43.57261921071762,0.0023606934517297427,0.002222251919851743,0.0007513668872103363,0.0002728735433636942,0.011447186576116191,0.5699126752983663,261.21813426188606,3.4148309111223294,3.3440723590547217,-1.0,,-0.0007333333333332526,0.9659258262890683,0.25881904510252074,6,0.0
XRPUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2025-11-17 00:30:00+00:00,2025-11-17 12:30:00+00:00,long,0.01254152098461047,0.01334152098461047,horizon,48,0.19840793789108374,1,False,False,True,0.003735757832407258,0.023426528160014618,0,0,0.0,2.2307,2.2495,2.2261,2.229,11268081.8,2025-11-17 00:44:59.999000+00:00,25225791.40692,64064,5636195.3,12620356.82023,-0.0007623831568673045,0.005713915620240784,0.006120080303036604,1.2316473547320173,0.07264957264957525,0.8034188034188031,0.12393162393162166,0.010497981157469556,59.92039689455419,0.003658968426933441,0.008884481419544068,0.007843908960725888,0.002391074024986395,0.0009046559801881848,0.02574701625032943,0.7556673017976477,0.02115587326528864,0.39432740552471107,1.2686079057087023,-1.0,0.73,-0.0007620926166673758,0.0,1.0,0,0.0
XRPUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 00:45:00+00:00,2025-11-17 09:30:00+00:00,long,0.022923364093394835,0.023723364093394834,target,35,0.27544615707783693,1,True,False,False,0.0030206608033512567,0.024161121693304567,0,0,0.01254152098461047,2.2291,2.247,2.2247,2.2401,6800350.0,2025-11-17 00:59:59.999000+00:00,15204221.02654,43159,3426591.6,7661780.3684,0.004967453323896742,0.011855183977335077,0.015792998828819304,2.493725413523478,0.49327354260090256,0.3094170403587404,0.19730941704035704,0.00995491272711039,63.772307853891846,0.0043844551769865086,0.01248172748663653,0.012259778148904587,0.00340679911961117,0.001291438883430196,0.028798626623167976,0.9853912053064228,0.02123759660348231,-0.3418326320693027,0.7666741278884734,-1.0,0.74,0.0,0.0,1.0,0,0.0
HYPEUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 00:45:00+00:00,2025-11-17 12:45:00+00:00,long,0.0033704259782268166,0.0041704259782268166,horizon,48,0.2751563346417767,1,False,False,True,0.011170886983388154,0.016665964191481683,0,0,0.0,38.648,39.025,38.594,38.865,177746.08,2025-11-17 00:59:59.999000+00:00,6908223.84004,20707,76529.81,2974211.55544,0.0055732012046857,0.004280342773581922,0.021587314232918545,0.9274493910866798,0.5034802784222739,0.3712296983758644,0.12529002320186167,0.011089669368326189,63.757816732088834,0.09086674185983427,0.012146257421993049,0.011269335795446126,0.003258879664187031,,0.03925686717408638,0.7974276526314948,0.35156060487463164,1.3403701239260686,1.6565152016619138,-1.0,,0.0,0.0,1.0,0,0.0
ZECUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 00:45:00+00:00,2025-11-17 00:45:00+00:00,long,-0.032103448861828913,-0.03130344886182891,stop,0,0.09308786191582741,0,False,True,False,0.03856966779081497,0.002802199775444866,1,0,0.0,724.78,726.92,696.93,704.41,125318.646,2025-11-17 00:59:59.999000+00:00,89235722.40131,149527,61608.958,43817405.538,-0.0284799925673516,0.00815341983883272,0.03237490439440002,0.6164933407292456,0.6792264088029343,0.07135711903967942,0.24941647215738633,0.04257463693019692,54.65439309579137,4.019174329570159,0.012695449891685508,0.013829594858252848,0.007592262913431291,0.0035661841078851175,0.0884202698160359,0.5310122339027104,16.18927235622101,1.4225636994028008,1.9157339227647685,1.0,0.82,-0.028078260389646226,0.0,1.0,0,0.0
BNBUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 00:45:00+00:00,2025-11-17 12:45:00+00:00,long,-0.004800861821492375,-0.004000861821492375,horizon,48,0.29856631942609996,0,False,False,True,0.007327597996310788,0.006086315711799371,0,0,0.0,934.71,937.7,933.08,936.34,9351.31,2025-11-17 00:59:59.999000+00:00,8746712.6358,20720,4801.16,4491370.1363,0.0017530361937693733,0.009863293608915196,0.017452826003453128,2.654443855486277,0.35281385281385147,0.29437229437229706,0.35281385281385147,0.004934105132750929,64.928315971305,2.10132545566083,0.011919592755649017,0.01187339882015303,0.0034842981522349437,,0.030194132575386508,0.981690553003585,6.506172749182699,-0.2245468873150616,0.8091368722723757,-1.0,,0.0,0.0,1.0,0,0.0
DOGEUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2025-11-17 01:00:00+00:00,2025-11-17 13:00:00+00:00,long,0.005741538158818394,0.006541538158818395,horizon,48,0.18913053000658395,1,False,False,True,0.010093444702334017,0.019174119128565564,0,0,0.0,0.15988,0.16013,0.15915,0.15949,65036868.0,2025-11-17 01:14:59.999000+00:00,10379288.3451,21785,25708014.0,4103720.0659,-0.0024423095084600906,0.008816733226566216,0.025142585278193852,1.86513993206158,0.39795918367347866,0.25510204081633175,0.34693877551018965,0.006144585867452385,59.4565265003292,0.0003781997769656222,0.008509802814562416,0.006130435737457348,0.00335040366573236,0.001155542970679324,0.03832539263923626,0.6330247976538913,0.0013990007022777096,-0.3327849261740445,0.7553764744275173,-1.0,,-0.0024393294971228885,0.25881904510252074,0.9659258262890683,0,0.0
DOGEUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 01:15:00+00:00,2025-11-17 13:15:00+00:00,long,0.006510654091627834,0.007310654091627834,horizon,48,0.21716541438035109,1,False,False,True,0.007610609098377115,0.021730362216422383,0,0,0.005741538158818394,0.15948,0.15994,0.15918,0.15977,47891133.0,2025-11-17 01:29:59.999000+00:00,7641039.62053,16960,24419767.0,3896109.35514,0.001754056704817548,0.0013779283152275958,0.029536270105083685,0.29536375713619123,0.3815789473683956,0.22368421052631723,0.3947368421052872,0.004756837954559746,60.858270719017554,0.00034341090424138906,0.009271464804166874,0.007563497109519683,0.0031544901950626425,0.0015264277026887374,0.040232706577307244,0.6534714474460143,0.0013533577949721596,-0.5740266297633316,0.6067716583140733,-1.0,,-0.0006880160120089629,0.25881904510252074,0.9659258262890683,0,0.0
SOLUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2025-11-17 01:15:00+00:00,2025-11-17 09:15:00+00:00,long,0.021716845928337124,0.022516845928337123,target,32,0.19783153062146894,1,True,False,False,0.007133879871213063,0.023537691352489787,0,0,0.012138761396955544,138.87,139.06,138.2,138.85,233836.05,2025-11-17 01:29:59.999000+00:00,32404568.8642,35712,121971.54,16898759.5427,-7.201757231890648e-05,0.004185918352281741,0.02353735649711249,0.8761584589612289,0.0232558139534999,0.22093023255813338,0.7558139534883667,0.006193734245588864,59.89157653107345,0.31912764315414854,0.00868883009620769,0.006790808207349687,0.0032952291729946293,0.0014219463168816393,0.0327990710724327,0.7547002718601287,1.223028131598708,-0.4004117975429571,0.7363900992051746,-1.0,0.7,-0.0019407705577919598,0.25881904510252074,0.9659258262890683,0,0.0
ETHUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2025-11-17 01:30:00+00:00,2025-11-17 09:15:00+00:00,long,0.02285228217506197,0.02365228217506197,target,31,0.15346392879969145,1,True,False,False,0.009573361501181658,0.024292223302022357,0,0,0.011391247029118865,3139.59,3141.77,3127.27,3128.92,24908.85,2025-11-17 01:44:59.999000+00:00,78081152.87883,73293,9313.801,29197195.36389,-0.003401135925977217,0.0014776389893897033,0.02104824122582216,0.31434779554106224,0.7358620689655223,0.1503448275861956,0.11379310344828214,0.0046341868759827674,57.67319643998457,7.155889703219943,0.00724880840958308,0.0050057411852186375,0.0028819087695128864,0.0012590168362049958,0.03383176194930601,0.6679006311851492,28.621568449594186,-0.7443251588183439,0.3987323712169431,-1.0,0.63,-0.003395358614846522,0.25881904510252074,0.9659258262890683,0,0.0
BTCUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2025-11-17 01:30:00+00:00,2025-11-17 13:15:00+00:00,long,-0.00702689497910731,-0.006226894979107309,signal_exit,47,0.14215655759448112,0,False,False,False,0.007152991553423341,0.008931235102205169,0,1,-0.004821581096440734,95116.2,95116.2,94855.0,94880.0,643.944,2025-11-17 01:44:59.999000+00:00,61169013.6191,38355,267.527,25412600.9843,-0.0024863667976805595,0.0021735239678283154,0.015123267974290722,0.686269939168905,0.9042879019908105,0.0,0.09571209800918942,0.002752951096121386,57.107827879724056,156.41646029786168,0.004298821823941008,0.003059495991701271,0.002019704093092489,0.0009639509088716913,0.02566297585103826,0.5860398353719638,513.7867683100618,-1.2265623365128662,0.3035338895284727,-1.0,0.75,-0.0039305270937615155,0.25881904510252074,0.9659258262890683,0,0.0
SOLUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 01:45:00+00:00,2025-11-17 09:15:00+00:00,long,0.0207408023208379,0.0215408023208379,target,30,0.08034729344694241,1,True,False,False,0.00684781313632034,0.023832595246850552,0,0,0.016927803662646335,138.83,139.09,138.1,138.2,194201.65,2025-11-17 01:59:59.999000+00:00,26905175.1866,27107,95580.12,13246633.4818,-0.004548251713141659,-0.0066349587124581895,0.013256804241062686,-1.4306456444184448,0.6363636363636547,0.26262626262625105,0.10101010101009435,0.007163531114327128,54.01736467234712,0.20987123870657004,0.002903155656101459,0.0017846910454033945,0.0020522768667932123,0.0012915142786305012,0.03479284898443122,0.371323100216012,1.1816416032662334,-0.5004673460937062,0.680625264907564,-1.0,0.67,-0.006612995974698221,0.25881904510252074,0.9659258262890683,0,0.0
ETHUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2025-11-17 02:15:00+00:00,2025-11-17 13:45:00+00:00,long,-0.014768184784518149,-0.013968184784518148,stop,46,0.22642033030439976,0,False,True,False,0.01832416444227128,0.022863677757822977,0,0,0.017121764602090417,3150.7,3159.99,3138.91,3150.24,63437.307,2025-11-17 02:29:59.999000+00:00,199824537.05458,113738,25583.047,80589442.431,-0.00014600996067805965,0.003389607399400597,0.023611295727849334,0.6534985900680703,0.021821631878559677,0.4407020872865273,0.5374762808349131,0.0066915536594037055,61.32101651521999,6.173271650268216,0.011242172112583552,0.010828958491529265,0.0027639216337116412,0.0014811156737544184,0.03815083476000805,0.7907970047135526,28.753814097579582,0.06566702191525242,1.0551862750747785,-1.0,0.68,-0.00014599930174252762,0.49999999999999994,0.8660254037844387,0,0.0
