symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted
XRPUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-16 18:15:00+00:00,2026-02-16 23:45:00+00:00,short,-0.004611409308596676,-0.0037114093085966766,signal_exit,22,0.08333533477491485,0,False,False,False,0.008168147267044538,0.009186120237820231,0,0,0.008739171966855894,1.4812,1.4857,1.478,1.4797,6466439.9,2026-02-16 18:29:59.999000+00:00,9575666.50993,17817,3504900.7,5190138.37835,-0.0010807160795179324,-0.006198227753016215,-0.005526365325163185,-1.2455327624113572,0.19480519480520117,0.5844155844155747,0.22077922077922416,0.005203757518415922,45.83323326125426,-0.0011252701434311895,-0.0038637121276476625,-0.0028677996843710614,-0.0010442813383630956,-3.2756706178860284e-05,0.01954959273553104,-0.4905920381523782,0.012011000711362753,-0.8460361312254802,0.4824043976001202,1.0,0.76,-0.013533333333333286,-1.0,-1.8369701987210297e-16,0,2.0,0.7894737,True
XRPUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-16 18:30:00+00:00,2026-02-17 01:30:00+00:00,short,-0.0054939980101993925,-0.004593998010199393,signal_exit,28,0.12802907274372188,0,False,False,False,0.009258353427917249,0.00811468051923448,0,1,0.009590134112101703,1.4796,1.4824,1.4754,1.4763,5381850.9,2026-02-16 18:44:59.999000+00:00,7954306.99708,16471,2640840.5,3903311.70589,-0.0023004069684463588,-0.007557900879742622,-0.015926150550259255,-1.5542671780907253,0.47142857142859,0.39999999999999364,0.12857142857141635,0.004741583688952039,43.598546362813906,-0.0013954333378203019,-0.00558750679370008,-0.004974421698858143,-0.001323115949900755,-0.0003643900176911741,0.020367141470415087,-0.6478851389140171,0.011653072089122548,-0.9190473537224145,0.4139573152033774,1.0,0.75,-0.015800000000000036,-1.0,-1.8369701987210297e-16,0,2.0,0.69646394,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-16 22:30:00+00:00,2026-02-16 22:45:00+00:00,short,0.04117388762896489,0.04207388762896489,target,1,0.5263512063861165,1,True,False,False,0.005830538792807635,0.05570801972729196,0,0,0.0023085983713943175,0.68036,0.68419,0.6562,0.6655,16616113.0,2026-02-16 22:44:59.999000+00:00,11180538.64763,66671,7926168.0,5338306.06174,-0.022068733801701185,-0.05503160248109053,-0.10716504729218224,-5.830639752767219,0.5309038942479459,0.1368345837799216,0.3322615219721325,0.04205860255447026,23.682439680694173,-0.005283828043768543,-0.06039936409722289,-0.06966361097634123,-0.013165858929691243,-0.0074630094101276745,0.09967465240440387,-1.3331612291145565,0.012629447040561882,2.194056849707236,2.6030881539458623,-1.0,0.26,-0.10162261400145789,-0.5000000000000004,0.8660254037844384,0,2.0,1.0,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-16 22:30:00+00:00,2026-02-16 22:45:00+00:00,short,0.04117388762896489,0.04207388762896489,target,1,0.5263512063861165,1,True,False,False,0.005830538792807635,0.05570801972729196,0,1,-0.005323786635933855,0.68036,0.68419,0.6562,0.6655,16616113.0,2026-02-16 22:44:59.999000+00:00,11180538.64763,66671,7926168.0,5338306.06174,-0.022068733801701185,-0.05503160248109053,-0.10716504729218224,-5.830639752767219,0.5309038942479459,0.1368345837799216,0.3322615219721325,0.04205860255447026,23.682439680694173,-0.005283828043768543,-0.06039936409722289,-0.06966361097634123,-0.013165858929691243,-0.0074630094101276745,0.09967465240440387,-1.3331612291145565,0.012629447040561882,2.194056849707236,2.6030881539458623,-1.0,0.26,-0.10162261400145789,-0.5000000000000004,0.8660254037844384,0,2.0,1.0,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow89,trend_ema,2026-02-16 22:30:00+00:00,2026-02-16 22:45:00+00:00,short,0.04117388762896489,0.04207388762896489,target,1,0.5263512063861165,1,True,False,False,0.005830538792807635,0.05570801972729196,0,2,-0.01295617164326202,0.68036,0.68419,0.6562,0.6655,16616113.0,2026-02-16 22:44:59.999000+00:00,11180538.64763,66671,7926168.0,5338306.06174,-0.022068733801701185,-0.05503160248109053,-0.10716504729218224,-5.830639752767219,0.5309038942479459,0.1368345837799216,0.3322615219721325,0.04205860255447026,23.682439680694173,-0.005283828043768543,-0.06039936409722289,-0.06966361097634123,-0.013165858929691243,-0.0074630094101276745,0.09967465240440387,-1.3331612291145565,0.012629447040561882,2.194056849707236,2.6030881539458623,-1.0,0.26,-0.10162261400145789,-0.5000000000000004,0.8660254037844384,0,2.0,0.7894737,True
1000PEPEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2026-02-17 00:30:00+00:00,2026-02-17 05:15:00+00:00,short,0.017493328206416272,0.018393328206416273,target,19,0.17316773226110882,1,True,False,False,0.006957389951718251,0.018927076776206288,0,5,-0.007580520269324269,0.0044553,0.0044654,0.0044334,0.0044409,642865821.0,2026-02-17 00:44:59.999000+00:00,2860688.1194291,18210,309589202.0,1378058.9531568,-0.0032148946879027563,-0.007224621955776777,-0.009591539816775784,-1.936837561356598,0.4499999999999851,0.3156249999999967,0.2343750000000182,0.007205746582899842,41.34161338694456,-6.471117236300576e-06,-0.007403529727089378,-0.0068610687181926856,-0.0016414238211640564,-0.0004911762189891977,0.018883333040631868,-0.9867963726815648,3.271737922249112e-05,0.09738306302573603,1.0419233396384968,1.0,0.05,-0.020079878196782808,0.0,1.0,1,0.0,0.7756607,True
1000PEPEUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-17 00:30:00+00:00,2026-02-17 05:15:00+00:00,short,0.017493328206416272,0.018393328206416273,target,19,0.17316773226110882,1,True,False,False,0.006957389951718251,0.018927076776206288,0,4,-0.00892373826951193,0.0044553,0.0044654,0.0044334,0.0044409,642865821.0,2026-02-17 00:44:59.999000+00:00,2860688.1194291,18210,309589202.0,1378058.9531568,-0.0032148946879027563,-0.007224621955776777,-0.009591539816775784,-1.936837561356598,0.4499999999999851,0.3156249999999967,0.2343750000000182,0.007205746582899842,41.34161338694456,-6.471117236300576e-06,-0.007403529727089378,-0.0068610687181926856,-0.0016414238211640564,-0.0004911762189891977,0.018883333040631868,-0.9867963726815648,3.271737922249112e-05,0.09738306302573603,1.0419233396384968,1.0,0.05,-0.020079878196782808,0.0,1.0,1,0.0,0.7894737,True
1000PEPEUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-17 00:30:00+00:00,2026-02-17 05:15:00+00:00,short,0.017493328206416272,0.018393328206416273,target,19,0.17316773226110882,1,True,False,False,0.006957389951718251,0.018927076776206288,0,3,-0.01026695626969959,0.0044553,0.0044654,0.0044334,0.0044409,642865821.0,2026-02-17 00:44:59.999000+00:00,2860688.1194291,18210,309589202.0,1378058.9531568,-0.0032148946879027563,-0.007224621955776777,-0.009591539816775784,-1.936837561356598,0.4499999999999851,0.3156249999999967,0.2343750000000182,0.007205746582899842,41.34161338694456,-6.471117236300576e-06,-0.007403529727089378,-0.0068610687181926856,-0.0016414238211640564,-0.0004911762189891977,0.018883333040631868,-0.9867963726815648,3.271737922249112e-05,0.09738306302573603,1.0419233396384968,1.0,0.05,-0.020079878196782808,0.0,1.0,1,0.0,0.7894737,True
1000PEPEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-17 00:30:00+00:00,2026-02-17 05:15:00+00:00,short,0.017493328206416272,0.018393328206416273,target,19,0.17316773226110882,1,True,False,False,0.006957389951718251,0.018927076776206288,0,2,-0.007156026918238317,0.0044553,0.0044654,0.0044334,0.0044409,642865821.0,2026-02-17 00:44:59.999000+00:00,2860688.1194291,18210,309589202.0,1378058.9531568,-0.0032148946879027563,-0.007224621955776777,-0.009591539816775784,-1.936837561356598,0.4499999999999851,0.3156249999999967,0.2343750000000182,0.007205746582899842,41.34161338694456,-6.471117236300576e-06,-0.007403529727089378,-0.0068610687181926856,-0.0016414238211640564,-0.0004911762189891977,0.018883333040631868,-0.9867963726815648,3.271737922249112e-05,0.09738306302573603,1.0419233396384968,1.0,0.05,-0.020079878196782808,0.0,1.0,1,0.0,0.85714287,True
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-17 05:15:00+00:00,2026-02-17 10:30:00+00:00,short,0.007502444314875708,0.008402444314875707,target,21,0.3423201933029904,1,True,False,False,0.0027663784746448845,0.0084681231756818,0,0,0.011072499644553493,68321.1,68330.0,67892.8,68019.0,3827.129,2026-02-17 05:29:59.999000+00:00,260479105.3462,72111,1629.43,110870876.8538,-0.004430108462921225,-0.008037417276649209,-0.011894750401030612,-3.3848962832126377,0.6909881061299356,0.020356816102457088,0.28865507776760735,0.006427615813228614,32.88399033485048,-84.19914544416747,-0.0076841323690736135,-0.007641842860988851,-0.0014935225058216872,-0.0006347579499152989,0.015312363585063547,-1.2271144575085962,244.40978658954998,3.7641799708863113,3.6222096147257976,1.0,0.64,-0.015562788826285257,0.9659258262890683,0.25881904510252074,1,0.0,0.85714287,True
